宝<br>ホウ<br>たから、 ほ<br>	treasure, wealth, valuables
訪<br>ホウ<br>おとず.れる、 たず.ねる、 と.う、 わ<br>	call on, visit, look up, offer sympathy
亡<br>ボウ、 モウ<br>な.い、 な.き-、 ほろ.びる、 ほろ.ぶ、 ほろ.ぼす<br>	deceased, the late, dying, perish
忘<br>ボウ<br>わす.れる<br>	forget
棒<br>ボウ<br><br>	rod, stick, cane, pole, club, line
枚<br>マイ、 バイ<br>ひら<br>	sheet of..., counter for flat thin objects or sheets
幕<br>マク、 バク<br>とばり<br>	curtain, bunting, act of play
密<br>ミツ<br>ひそ.か<br>	secrecy, density (pop), minuteness, carefulness
盟<br>メイ<br><br>	alliance, oath
模<br>モ、 ボ<br>がみ<br>	imitation, copy, mock
訳<br>ヤク<br>わけ<br>	translate, reason, circumstance, case
優<br>ユウ、 ウ<br>やさ.しい、 すぐ.れる、 まさ.る、 ゆ、 よし<br>	tenderness, excel, surpass, actor, superiority, gentleness
郵<br>ユウ<br><br>	mail, stagecoach stop
幼<br>ヨウ<br>おさな.い、 うぶ、 わか<br>	infancy, childhood
欲<br>ヨク<br>ほっ.する、 ほ.しい<br>	longing, covetousness, greed, passion, desire, craving
翌<br>ヨク<br><br>	the following, next
乱<br>ラン、 ロン<br>みだ.れる、 みだ.る、 みだ.す、 みだ、 おさ.める、 わた.る、 ら<br>	riot, war, disorder, disturb
卵<br>ラン<br>たまご<br>	egg, ovum, spawn, roe
覧<br>ラン<br>み.る<br>	perusal, see
裏<br>リ<br>うら<br>	back, amidst, in, reverse, inside, palm, sole, rear, lining, wrong side
律<br>リツ、 リチ、 レツ<br>たかし、 のり<br>	rhythm, law, regulation, gauge, control
臨<br>リン<br>のぞ.む、 み<br>	look to, face, meet, confront, attend, call on
朗<br>ロウ<br>ほが.らか、 あき.らか、 あき、 あきら、 お、 さえ、 ろ<br>	melodious, clear, bright, serene, cheerful
論<br>ロン<br><br>	argument, discourse
亜<br>ア<br>つ.ぐ、 や、 つぎ、 つぐ<br>	Asia, rank next, come after, -ous
哀<br>アイ<br>あわ.れ、 あわ.れむ、 かな.しい<br>	pathetic, grief, sorrow, pathos, pity, sympathize
挨<br>アイ<br>ひら.く<br>	push open
握<br>アク<br>にぎ.る<br>	grip, hold, mould sushi, bribe
扱<br>ソウ、 キュウ<br>あつか.い、 あつか.う、 あつか.る、 こ.く<br>	handle, entertain, thresh, strip
宛<br>エン<br>あ.てる、 あたか.も<br>	address, just like, fortunately
闇<br>アン、 オン<br>やみ、 くら.い<br>	get dark, gloom, disorder
依<br>イ、 エ<br>よ.る、 よ、 より<br>	reliant, depend on, consequently, therefore, due to
偉<br>イ<br>えら.い、 ひで<br>	admirable, greatness, remarkable, conceited, famous, excellent
威<br>イ<br>おど.す、 おど.し、 おど.かす、 いさ、 たけ、 たけし<br>	intimidate, dignity, majesty, menace, threaten
尉<br>イ、 ジョウ<br><br>	military officer, jailer, old man, rank
慰<br>イ<br>なぐさ.める、 なぐさ.む<br>	consolation, amusement, seduce, cheer, make sport of, comfort, console
椅<br>イ<br><br>	chair
為<br>イ<br>ため、 な.る、 な.す、 す.る、 たり、 つく.る、 なり、 びい<br>	do, change, make, benefit, welfare, be of use, reach to, try, practice, cost, serve as, good, advantage, as a result of
畏<br>イ<br>おそ.れる、 かしこま.る、 かしこ、 かしこ.し<br>	fear, majestic, graciously, be apprehensive
維<br>イ<br>これ、 たもつ、 つぐ、 ゆい、 ゆき<br>	fiber, tie, rope
緯<br>イ<br>よこいと、 ぬき<br>	horizontal, woof, left & right, latitude
萎<br>イ<br>な、 しお.れる、 しな.びる、 しぼ.む、 な.える<br>	wither, droop, lame
違<br>イ<br>ちが.う、 ちが.い、 ちが.える、 たが.う、 たが.える<br>	difference, differ
井<br>セイ、 ショウ<br>い、 いの、 さい、 ひ<br>	well, well crib, town, community
壱<br>イチ、 イツ<br>ひとつ、 い、 かず<br>	I, one
逸<br>イツ<br>そ.れる、 そ.らす、 はぐ.れる、 いっ、 はや、 へん<br>	deviate, idleness, leisure, miss the mark, evade, elude, parry, diverge
稲<br>トウ、 テ<br>いね、 いな-、 いの、 しね、 せ、 な<br>	rice plant
茨<br>シ、 ジ<br>いばら、 かや、 くさぶき、 あし、 えばら、 ばら、 まつ、 まん<br>	briar, thorn
芋<br>ウ<br>いも<br>	potato
咽<br>イン、 エン、 エツ<br>むせ.ぶ、 むせ.る、 のど、 の.む<br>	choked, smothered, stuffy
姻<br>イン<br><br>	matrimony, marry
淫<br>イン<br>ひた.す、 ほしいまま、 みだ.ら、 みだ.れる、 みだり<br>	lewdness, licentiousness
陰<br>イン<br>かげ、 かげ.る<br>	shade, yin, negative, sex organs, secret, shadow
隠<br>イン、 オン<br>かく.す、 かく.し、 かく.れる、 かか.す、 よ.る、 お、 がくし<br>	conceal, hide, cover
韻<br>イン<br><br>	rhyme, elegance, tone
臼<br>キュウ、 グ<br>うす、 うすづ.く<br>	mortar
渦<br>カ<br>うず<br>	whirlpool, eddy, vortex
唄<br>バイ<br>うた、 うた.う<br>	songs with samisen
浦<br>ホ<br>うら<br>	bay, creek, inlet, gulf, beach, seacoast
餌<br>ジ、 ニ<br>え、 えば、 えさ、 もち<br>	food, bait, prey, tempting profit
影<br>エイ<br>かげ<br>	shadow, silhouette, phantom
詠<br>エイ<br>よ.む、 うた.う、 うた、 え、 ええ<br>	recitation, poem, song, composing
鋭<br>エイ<br>するど.い、 とし<br>	pointed, sharpness, edge, weapon, sharp, violent
疫<br>エキ、 ヤク<br><br>	epidemic
悦<br>エツ<br>よろこ.ぶ、 よろこ.ばす、 や、 よし<br>	ecstasy, joy, rapture
謁<br>エツ<br><br>	audience, audience (with king)
越<br>エツ、 オツ<br>こ.す、 こ.える、 えち、 えっ、 お、 こえ、 こし、 ごえ、 ごし、 ごや<br>	surpass, cross over, move to, exceed, Vietnam
閲<br>エツ<br>けみ.する<br>	review, inspection, revision
宴<br>エン<br>うたげ、 うた、 やす<br>	banquet, feast, party
怨<br>エン、 オン、 ウン<br>うら.む、 うらみ、 うら.めしい<br>	grudge, show resentment, be jealous
援<br>エン<br><br>	abet, help, save
炎<br>エン<br>ほのお、 ぬく<br>	inflammation, flame, blaze
煙<br>エン<br>けむ.る、 けむり、 けむ.い、 たば<br>	smoke
猿<br>エン<br>さる、 さ、 さわ、 ざる、 まし<br>	monkey
縁<br>エン<br>ふち、 ふちど.る、 ゆかり、 よすが、 へり、 えにし<br>	affinity, relation, connection, edge, border, verge, brink
艶<br>エン<br>つや、 なま.めかしい、 あで.やか、 つや.めく、 なま.めく、 もろ、 よし<br>	glossy, luster, glaze, polish, charm, colorful, captivating
鉛<br>エン<br>なまり<br>	lead
汚<br>オ<br>けが.す、 けが.れる、 けが.らわしい、 よご.す、 よご.れる、 きたな.い<br>	dirty, pollute, disgrace, rape, defile
凹<br>オウ<br>くぼ.む、 へこ.む、 ぼこ<br>	concave, hollow, sunken
奥<br>オウ<br>おく、 おく.まる、 くま、 お、 おお、 おん、 つ、 のく<br>	heart, interior
押<br>オウ<br>お.す、 お.し-、 お.っ-、 お.さえる、 おさ.える、 おし、 おす、 おや<br>	push, stop, check, subdue, attach, seize, weight, shove, press, seal, do in spite of
旺<br>オウ、 キョウ、 ゴウ<br>かがや.き、 うつくし.い、 さかん<br>	flourishing, successful, beautiful, vigorous
欧<br>オウ<br>うた.う、 は.く、 おお、 ひろ<br>	Europe
殴<br>オウ<br>なぐ.る<br>	assault, hit, beat, thrash
翁<br>オウ<br>おきな、 お、 おな<br>	venerable old man
岡<br>コウ<br>おか<br>	mount, hill, knoll
沖<br>チュウ<br>おき、 おきつ、 ちゅう.する、 わく<br>	open sea, offing, rise high into sky
憶<br>オク<br><br>	recollection, think, remember
臆<br>オク、 ヨク<br>むね、 おくする<br>	timidity, heart, mind, fear, cowardly
乙<br>オツ、 イツ<br>おと-、 きのと<br>	the latter, duplicate, strange, witty
俺<br>エン<br>おれ、 われ<br>	I, myself
卸<br>シャ<br>おろ.す、 おろし、 おろ.し<br>	wholesale
穏<br>オン<br>おだ.やか<br>	calm, quiet, moderation
佳<br>カ<br>けい、 よし<br>	excellent, beautiful, good, pleasing, skilled
嫁<br>カ<br>よめ、 とつ.ぐ、 い.く、 ゆ.く<br>	marry into, bride
寡<br>カ<br><br>	widow, minority, few
暇<br>カ<br>ひま、 いとま<br>	spare time, rest, leisure, time, leave of absence
架<br>カ<br>か.ける、 か.かる<br>	erect, frame, mount, support, shelf, construct
禍<br>カ<br>わざわい<br>	calamity, misfortune, evil, curse
稼<br>カ<br>かせ.ぐ<br>	earnings, work, earn money
箇<br>カ、 コ<br><br>	counters for things
苛<br>カ<br>いじ.める、 さいな.む、 いらだ.つ、 からい、 こまかい<br>	torment, scold, chastise
華<br>カ、 ケ<br>はな、 わ<br>	splendor, flower, petal, shine, luster, ostentatious, showy, gay, gorgeous
菓<br>カ<br><br>	candy, cakes, fruit
蚊<br>ブン<br>か<br>	mosquito
牙<br>ガ、 ゲ<br>きば、 は、 きばへん<br>	tusk, fang
雅<br>ガ<br>みや.び、 う、 お、 か、 ただし、 のり、 まさ、 まさし、 よし<br>	gracious, elegant, graceful, refined
餓<br>ガ<br>う.える<br>	starve, hungry, thirst
塊<br>カイ、 ケ<br>かたまり、 つちくれ<br>	clod, lump, chink, clot, mass
介<br>カイ<br>すけ、 ゆき<br>	jammed in, shellfish, mediate, concern oneself with
壊<br>カイ、 エ<br>こわ.す、 こわ.れる、 やぶ.る<br>	demolition, break, destroy
怪<br>カイ、 ケ<br>あや.しい、 あや.しむ<br>	suspicious, mystery, apparition
悔<br>カイ<br>く.いる、 く.やむ、 くや.しい<br>	repent, regret
懐<br>カイ、 エ<br>ふところ、 なつ.かしい、 なつ.かしむ、 なつ.く、 なつ.ける、 なず.ける、 いだ.く、 おも.う、 かね<br>	pocket, feelings, heart, yearn, miss someone, become attached to, bosom, breast
戒<br>カイ<br>いまし.める<br>	commandment
拐<br>カイ<br><br>	kidnap, falsify
皆<br>カイ<br>みな、 みんな、 むな<br>	all, everything
劾<br>ガイ<br><br>	censure, criminal investigation
崖<br>ガイ、 ゲ、 ギ<br>がけ、 きし、 はて<br>	cliff, bluff, precipice
慨<br>ガイ<br><br>	rue, be sad, sigh, lament
概<br>ガイ<br>おうむ.ね<br>	outline, condition, approximation, generally
涯<br>ガイ<br>はて<br>	horizon, shore
蓋<br>ガイ、 カイ、 コウ<br>ふた、 けだ.し、 おお.う、 かさ、 かこう<br>	cover, lid, flap
該<br>ガイ<br><br>	above-stated, the said, that specific
骸<br>ガイ、 カイ<br>むくろ<br>	bone, body, corpse
垣<br>エン<br>かき、 がい<br>	hedge, fence, wall
柿<br>シ<br>かき、 こけら<br>	persimmon, shingle
嚇<br>カク<br>おど.かす<br>	menacing, dignity, majesty, threaten
核<br>カク<br><br>	nucleus, core, kernel
殻<br>カク、 コク、 バイ<br>から、 がら<br>	husk, nut shell
獲<br>カク<br>え.る<br>	seize, get, find, earn, acquire, can, may, able to
穫<br>カク<br><br>	harvest, reap
較<br>カク、 コウ<br>くら.べる<br>	contrast, compare
郭<br>カク<br>くるわ、 ひろ<br>	enclosure, quarters, fortification, red-light district
隔<br>カク<br>へだ.てる、 へだ.たる<br>	isolate, alternate, distance, separate, gulf
岳<br>ガク<br>たけ、 おか、 たか、 たけん<br>	point, peak, mountain
顎<br>ガク<br>あご、 あぎと<br>	jaw, chin, gill
掛<br>カイ、 ケイ<br>か.ける、 か.け、 か.かる、 か.かり、 かかり、 かけ<br>	hang, suspend, depend, arrive at, tax, pour
潟<br>セキ<br>かた、 がら<br>	lagoon
喝<br>カツ<br><br>	hoarse, scold
括<br>カツ<br>くく.る<br>	fasten, tie up, arrest, constrict
渇<br>カツ<br>かわ.く<br>	thirst, dry up, parch
滑<br>カツ、 コツ<br>すべ.る、 なめ.らか、 かり、 なめり<br>	slippery, slide, slip, flunk
葛<br>カツ、 カチ<br>つづら、 くず、 か、 かず、 かずら、 かっ、 かつら<br>	arrowroot, kudzu
褐<br>カツ<br><br>	brown, woollen kimono
轄<br>カツ<br>くさび<br>	control, wedge
且<br>ショ、 ソ、 ショウ<br>か.つ、 あき、 かつ<br>	moreover, also, furthermore
釜<br>フ<br>かま<br>	kettle, cauldron, iron pot
鎌<br>レン、 ケン<br>かま、 かた、 かね<br>	sickle, scythe, trick
刈<br>ガイ、 カイ<br>か.る、 かっ、 かり<br>	reap, cut, clip, trim, prune
瓦<br>ガ<br>かわら、 ぐらむ<br>	tile, gram
乾<br>カン、 ケン<br>かわ.く、 かわ.かす、 ほ.す、 ひ.る、 いぬい<br>	drought, dry, dessicate, drink up, heaven, emperor
冠<br>カン<br>かんむり、 か、 かっぷ、 まさる<br>	crown, best, peerless
勘<br>カン<br>か、 さとる<br>	intuition, perception
勧<br>カン、 ケン<br>すす.める<br>	persuade, recommend, advise, encourage, offer
喚<br>カン<br>わめ.く<br>	yell, cry, scream
堪<br>カン、 タン<br>た.える、 たま.る、 こ.らえる、 こた.える<br>	withstand, endure, support, resist
寛<br>カン<br>くつろ.ぐ、 ひろ.い、 ゆる.やか、 とも、 のぶ、 のり、 ひろし、 ひろん、 ゆた、 ゆたか<br>	tolerant, leniency, generosity, relax, feel at home, be at ease, broadminded
患<br>カン<br>わずら.う、 くろ<br>	afflicted, disease, suffer from, be ill
憾<br>カン<br>うら.む<br>	remorse, regret, be sorry
換<br>カン<br>か.える、 か.わる<br>	interchange, period, change, convert, replace, renew
敢<br>カン<br>あ.えて、 あ.えない、 あ.えず<br>	daring, sad, tragic, pitiful, frail, feeble
棺<br>カン<br><br>	coffin, casket
款<br>カン<br>まさ<br>	goodwill, article, section, friendship, collusion
歓<br>カン<br>よろこ.ぶ、 ぶ<br>	delight, joy
汗<br>カン<br>あせ<br>	sweat, perspire
環<br>カン<br>わ、 たま、 たまき<br>	ring, circle, link, wheel
甘<br>カン<br>あま.い、 あま.える、 あま.やかす、 うま.い、 かも<br>	sweet, coax, pamper, be content, sugary
監<br>カン<br>けん<br>	oversee, official, govt office, rule, administer
緩<br>カン<br>ゆる.い、 ゆる.やか、 ゆる.む、 ゆる.める、 ひろ<br>	slacken, loosen, relax, lessen, be moderate, ease
缶<br>カン<br>かま、 ふ、 べ、 ほとぎ<br>	tin can, container
肝<br>カン<br>きも<br>	liver, pluck, nerve, chutzpah
艦<br>カン<br><br>	warship
貫<br>カン<br>つらぬ.く、 ぬ.く、 ぬき、 つら、 ぬく<br>	pierce, 8 1/3lbs, penetrate, brace
還<br>カン<br>かえ.る<br>	send back, return
鑑<br>カン<br>かんが.みる、 かがみ、 あき、 あきら<br>	specimen, take warning from, learn from
閑<br>カン<br>が、 より<br>	leisure
陥<br>カン<br>おちい.る、 おとしい.れる<br>	collapse, fall into, cave in, fall (castle), slide into
韓<br>カン<br>から、 いげた<br>	Korea
含<br>ガン<br>ふく.む、 ふく.める<br>	include, bear in mind, understand, cherish
玩<br>ガン<br>もちあそ.ぶ、 もてあそ.ぶ<br>	play, take pleasure in, trifle with, make sport of
頑<br>ガン<br>かたく<br>	stubborn, foolish, firmly
企<br>キ<br>くわだ.てる、 たくら.む<br>	undertake, scheme, design, attempt, plan
伎<br>ギ、 キ<br>わざ、 わざおぎ<br>	deed, skill
奇<br>キ<br>く.しき、 あや.しい、 くし、 めずら.しい<br>	strange, strangeness, curiosity
岐<br>キ、 ギ<br>たかし、 また<br>	branch off, fork in road, scene, arena, theater
幾<br>キ<br>いく-、 いく.つ、 いく.ら、 い、 く<br>	how many, how much, how far, how long
忌<br>キ<br>い.む、 い.み、 い.まわしい、 いまわ<br>	mourning, abhor, detestable, death anniversary
既<br>キ<br>すで.に<br>	previously, already, long ago
棋<br>キ<br>ご<br>	chess piece, Japanese chess, shogi
棄<br>キ<br>す.てる<br>	abandon, throw away, discard, resign, reject, sacrifice
畿<br>キ<br>みやこ<br>	capital, suburbs of capital
祈<br>キ<br>いの.る、 のり、 れい<br>	pray, wish
軌<br>キ<br><br>	rut, wheel, track, model, way of doing
輝<br>キ<br>かがや.く、 あき、 あきら、 さき、 てる、 ひ、 ひかる<br>	radiance, shine, sparkle, gleam, twinkle
飢<br>キ<br>う.える<br>	hungry, starve
騎<br>キ<br><br>	equestrian, riding on horses, counter for equestrians
鬼<br>キ<br>おに、 おに-<br>	ghost, devil
亀<br>キ、 キュウ、 キン<br>かめ、 ひさ、 ひさし<br>	tortoise, turtle
偽<br>ギ、 カ<br>いつわ.る、 にせ、 いつわ.り<br>	falsehood, lie, deceive, pretend, counterfeit, forgery
儀<br>ギ<br>のり、 よし<br>	ceremony, rule, affair, case, a matter
宜<br>ギ<br>よろ.しい、 よろ.しく、 き、 たか、 のぶ、 のり、 よし<br>	best regards, good
戯<br>ギ、 ゲ<br>たわむ.れる、 ざ.れる、 じゃ.れる<br>	frolic, play, sport
擬<br>ギ<br>まが.い、 もど.き<br>	mimic, aim (a gun) at, nominate, imitate
欺<br>ギ<br>あざむ.く<br>	deceit, cheat, delude
犠<br>ギ、 キ<br>いけにえ<br>	sacrifice
菊<br>キク<br><br>	chrysanthemum
吉<br>キチ、 キツ<br>よし、 え、 き、 きっ、 きる、 こし、 と、 よ<br>	good luck, joy, congratulations
喫<br>キツ<br><br>	consume, eat, drink, smoke, receive (a blow)
詰<br>キツ、 キチ<br>つ.める、 つ.め、 つ.まる、 つ.む、 ずめ、 づめ<br>	packed, close, pressed, reprove, rebuke, blame
却<br>キャク<br>かえ.って、 しりぞ.く、 しりぞ.ける<br>	instead, on the contrary, rather
脚<br>キャク、 キャ、 カク<br>あし、 し<br>	skids, leg, undercarriage
虐<br>ギャク<br>しいた.げる<br>	tyrannize, oppress
丘<br>キュウ<br>おか、 たかし<br>	hill, knoll
及<br>キュウ<br>およ.ぶ、 およ.び、 および、 およ.ぼす、 おい、 の<br>	reach out, exert, exercise, cause
朽<br>キュウ<br>く.ちる、 くつ<br>	decay, rot, remain in seclusion
窮<br>キュウ、 キョウ<br>きわ.める、 きわ.まる、 きわ.まり、 きわ.み<br>	hard up, destitute, suffer, perplexed, cornered
糾<br>キュウ<br>ただ.す<br>	twist, ask, investigate, verify
巨<br>キョ<br>おお、 か、 こ、 なお<br>	gigantic, big, large, great
拒<br>キョ、 ゴ<br>こば.む<br>	repel, refuse, reject, decline
拠<br>キョ、 コ<br>よ.る<br>	foothold, based on, follow, therefore
虚<br>キョ、 コ<br>むな.しい、 うつ.ろ<br>	void, emptiness, unpreparedness, crack, fissure, untruth
距<br>キョ<br>へだ.たる、 けづめ<br>	long-distance, spur, fetlock
享<br>キョウ、 コウ<br>う.ける、 たか、 たかし、 とおる、 みち<br>	receive, undergo, answer (phone), take, get, catch
凶<br>キョウ<br><br>	villain, evil, bad luck, disaster
叫<br>キョウ<br>さけ.ぶ<br>	shout, exclaim, yell
峡<br>キョウ、 コウ<br>はざま、 き、 ば<br>	gorge, ravine
恐<br>キョウ<br>おそ.れる、 おそ.る、 おそ.ろしい、 こわ.い、 こわ.がる<br>	fear, dread, awe
恭<br>キョウ<br>うやうや.しい、 きよ、 やす、 やすし、 ゆき、 よし<br>	respect, reverent
挟<br>キョウ、 ショウ<br>はさ.む、 はさ.まる、 わきばさ.む、 さしはさ.む<br>	pinch, between
況<br>キョウ<br>まし.て、 いわ.んや、 おもむき<br>	condition, situation
狂<br>キョウ<br>くる.う、 くる.おしい、 くるお.しい<br>	lunatic, insane, crazy, confuse
狭<br>キョウ、 コウ<br>せま.い、 せば.める、 せば.まる、 さ、 はざ<br>	cramped, narrow, contract, tight
矯<br>キョウ<br>た.める<br>	rectify, straighten, correct, reform, cure, control, pretend, falsify
脅<br>キョウ<br>おびや.かす、 おど.す、 おど.かす<br>	threaten, coerce
響<br>キョウ<br>ひび.く<br>	echo, sound, resound, ring, vibrate
驚<br>キョウ<br>おどろ.く、 おどろ.かす<br>	wonder, be surprised, frightened, amazed
仰<br>ギョウ、 コウ<br>あお.ぐ、 おお.せ、 お.っしゃる、 おっしゃ.る<br>	face-up, look up, depend, seek, respect, rever, drink, take
凝<br>ギョウ<br>こ.る、 こ.らす、 こご.らす、 こご.らせる、 こご.る<br>	congeal, freeze, stiff, be absorbed in
暁<br>ギョウ、 キョウ<br>あかつき、 さと.る、 あき、 あきら、 あけ、 さと、 さとる、 てる<br>	daybreak, dawn, in the event
僅<br>キン、 ゴン<br>わずか<br>	a wee bit
巾<br>キン、 フク<br>おお.い、 ちきり、 きれ、 はば<br>	towel, hanging scroll, width
錦<br>キン<br>にしき、 かね、 あや、 にし<br>	brocade, fine dress, honors
斤<br>キン<br>おの<br>	axe, 1.32 lb, catty, counter for loaves of bread
琴<br>キン<br>こと<br>	harp, koto
緊<br>キン<br>し.める、 し.まる<br>	tense, solid, hard, reliable, tight
菌<br>キン<br><br>	germ, fungus, bacteria
襟<br>キン<br>えり<br>	collar, neck, lapel
謹<br>キン<br>つつし.む<br>	discreet, reverently, humbly
吟<br>ギン<br><br>	versify, singing, recital
駆<br>ク<br>か.ける、 か.る<br>	drive, run, gallop, advance, inspire, impel
駒<br>ク<br>こま<br>	pony, horse, colt
愚<br>グ<br>おろ.か<br>	foolish, folly, absurdity, stupid
虞<br>グ<br>おそれ、 おもんぱか.る、 はか.る、 うれ.える、 あざむ.く、 あやま.る、 のぞ.む、 たの.しむ、 すけ、 もち、 やす<br>	expectation, consideration, uneasiness, fear, anxiety, concern
偶<br>グウ<br>たま<br>	accidentally, even number, couple, man & wife, same kind
遇<br>グウ<br>あ.う<br>	interview, treat, entertain, receive, deal with
隅<br>グウ<br>すみ<br>	corner, nook
串<br>カン、 ケン、 セン<br>くし、 つらぬ.く<br>	shish kebab, spit, skewer
屈<br>クツ<br>かが.む、 かが.める、 くっ<br>	yield, bend, flinch, submit
掘<br>クツ<br>ほ.る、 ぼり<br>	dig, delve, excavate
窟<br>クツ、 コツ<br>いわや、 いはや、 あな<br>	cavern
靴<br>カ<br>くつ<br>	shoes
熊<br>ユウ<br>くま<br>	bear
繰<br>ソウ<br>く.る、 くり<br>	winding, reel, spin, turn (pages), look up, refer to
桑<br>ソウ<br>くわ、 こ<br>	mulberry
勲<br>クン<br>いさお、 いさむ<br>	meritorious deed, merit
薫<br>クン<br>かお.る、 かおり、 かおる、 かほ、 かほる、 くに、 しげ、 にほ、 のぶ、 よし<br>	send forth fragrance, fragrant, be scented, smoke (tobacco)
傾<br>ケイ<br>かたむ.く、 かたむ.ける、 かたぶ.く、 かた.げる、 かし.げる<br>	lean, incline, tilt, trend, wane, sink, ruin, bias
刑<br>ケイ<br>おさか、 ぎょう<br>	punish, penalty, sentence, punishment
啓<br>ケイ<br>ひら.く、 さと.す、 あき、 あきら、 さとし、 はじめ、 ひろ、 よし<br>	disclose, open, say
契<br>ケイ<br>ちぎ.る<br>	pledge, promise, vow
恵<br>ケイ、 エ<br>めぐ.む、 めぐ.み、 あや、 け、 さと、 さとし、 しげ、 へい、 み、 やす<br>	favor, blessing, grace, kindness
慶<br>ケイ<br>よろこ.び、 き、 きよん、 け、 みち、 む、 やす、 よし<br>	jubilation, congratulate, rejoice, be happy
憩<br>ケイ<br>いこ.い、 いこ.う<br>	recess, rest, relax, repose
掲<br>ケイ<br>かか.げる<br>	put up (a notice), put up, hoist, display, hang out, publish, describe
携<br>ケイ<br>たずさ.える、 たずさ.わる<br>	portable, carry (in hand), armed with, bring along
渓<br>ケイ<br>たに、 たにがわ<br>	mountain stream, valley
稽<br>ケイ<br>かんが.える、 とど.める<br>	think, consider, quarrel
継<br>ケイ<br>つ.ぐ、 まま-<br>	inherit, succeed, patch, graft (tree)
茎<br>ケイ、 キョウ<br>くき<br>	stalk, stem
蛍<br>ケイ<br>ほたる<br>	lightning-bug, firefly
詣<br>ケイ、 ゲイ<br>けい.する、 まい.る、 いた.る、 もう.でる<br>	visit a temple
鶏<br>ケイ<br>にわとり、 とり<br>	chicken
迎<br>ゲイ<br>むか.える、 むかえ<br>	welcome, meet, greet
鯨<br>ゲイ<br>くじら<br>	whale
撃<br>ゲキ<br>う.つ<br>	beat, attack, defeat, conquer
隙<br>ゲキ、 キャク、 ケキ<br>すき、 す.く、 す.かす、 ひま<br>	crevice, fissure, discord, opportunity, leisure
桁<br>コウ<br>けた<br>	beam, girder, spar, unit or column (accounting)
傑<br>ケツ<br>すぐ.れる、 すぐ、 たけ、 まさ<br>	greatness, excellence
倹<br>ケン<br>つま.しい、 つづまやか<br>	frugal, economy, thrifty
兼<br>ケン<br>か.ねる、 かね<br>	concurrently, and
剣<br>ケン<br>つるぎ<br>	sabre, sword, blade, clock hand
圏<br>ケン<br>かこ.い<br>	sphere, circle, radius, range
堅<br>ケン<br>かた.い、 きん<br>	strict, hard, solid, tough, tight, reliable
嫌<br>ケン、 ゲン<br>きら.う、 きら.い、 いや<br>	dislike, detest, hate
懸<br>ケン、 ケ<br>か.ける、 か.かる<br>	suspend, hang, 10%, install, depend, consult
拳<br>ケン、 ゲン<br>こぶし<br>	fist
献<br>ケン、 コン<br>たてまつ.る<br>	offering, counter for drinks, present, offer
肩<br>ケン<br>かた<br>	shoulder
謙<br>ケン<br>かね<br>	self-effacing, humble oneself, condescend, be modest
賢<br>ケン<br>かしこ.い、 かた、 さか、 さと、 さとし、 たか、 たて、 のり、 まこと、 まさ、 まさる<br>	intelligent, wise, wisdom, cleverness
軒<br>ケン<br>のき<br>	flats, counter for houses, eaves
遣<br>ケン<br>つか.う、 つか.わす、 や.る<br>	dispatch, despatch, send, give, donate, do, undertake
鍵<br>ケン<br>かぎ<br>	key
顕<br>ケン<br>あきらか、 あらわ.れる、 あき、 あきら<br>	appear, existing
幻<br>ゲン<br>まぼろし<br>	phantasm, vision, dream, illusion, apparition
弦<br>ゲン<br>つる<br>	bowstring, chord, hypotenuse
玄<br>ゲン<br>くろ、 けん、 はる、 はるか<br>	mysterious, occultness
舷<br>ゲン<br>ふなべり、 ふなばた<br>	gunwale
孤<br>コ<br><br>	orphan, alone
弧<br>コ<br><br>	arc, arch, bow
枯<br>コ<br>か.れる、 か.らす<br>	wither, die, dry up, be seasoned
股<br>コ<br>また、 もも<br>	thigh, crotch, yarn, strand
虎<br>コ<br>とら、 たけ<br>	tiger, drunkard
誇<br>コ<br>ほこ.る<br>	boast, be proud, pride, triumphantly
雇<br>コ<br>やと.う<br>	employ, hire
顧<br>コ<br>かえり.みる、 たか、 み<br>	look back, review, examine oneself, turn around
鼓<br>コ<br>つづみ<br>	drum, beat, rouse, muster
互<br>ゴ<br>たが.い、 かたみ.に<br>	mutually, reciprocally, together
呉<br>ゴ<br>く.れる、 くれ、 ぐ<br>	give, do something for
娯<br>ゴ<br><br>	recreation, pleasure
御<br>ギョ、 ゴ<br>おん-、 お-、 み-、 う<br>	honorable, manipulate, govern
悟<br>ゴ<br>さと.る<br>	enlightenment, perceive, discern, realize, understand
碁<br>ゴ<br><br>	Go
乞<br>コツ、 キツ、 キ、 キケ、 コチ<br>こ.う<br>	beg, invite, ask
侯<br>コウ<br><br>	marquis, lord, daimyo
勾<br>コウ、 ク<br>かぎ、 ま.がる、 まがり<br>	be bent, slope, capture
喉<br>コウ<br>のど<br>	throat, voice
坑<br>コウ<br><br>	pit, hole
孔<br>コウ<br>あな、 のり<br>	cavity, hole, slit, very, great, exceedingly
巧<br>コウ<br>たく.み、 たく.む、 うま.い、 かつ、 たくみ、 よし<br>	adroit, skilled, ingenuity
恒<br>コウ<br>つね、 つねに、 のぶ、 ひさ、 ひさし<br>	constancy, always
慌<br>コウ<br>あわ.てる、 あわ.ただしい<br>	disconcerted, be confused, lose one's head
抗<br>コウ<br>あらが.う<br>	confront, resist, defy, oppose
拘<br>コウ<br>かか.わる<br>	arrest, seize, concerned, adhere to, despite
